Albania,ALB,Persistence to last grade of primary. female (% of cohort),SE.PRM.PRSL.FE.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.16934204,-1,-1,-1,-1,93.43218994,-1,-1,91.23175049,-1,-1,95.35825348,93.36425781,94.38825226,95.44255829,97.88559723,99.14433289,99.83727264,99.14605713,96.38993073,89.05256653,93.68109131,93.25993347,88.63291168,90.06430817,92.08524323,91.88665009,85.75184631,-1
Albania,ALB,Persistence to last grade of primary. male (% of cohort),SE.PRM.PRSL.MA.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.82914734,-1,-1,-1,-1,86.11457825,-1,-1,88.72502899,-1,-1,92.63140869,93.50495911,93.18969727,95.0656662,97.83779907,98.46881866,97.61908722,98.32624817,95.12021637,88.65686035,92.73267365,91.63764954,89.41719818,88.87197876,91.81269836,91.17418671,86.1792984,-1
Albania,ALB,Physicians (per 1.000 people),SH.MED.PHYS.ZS,0.276,-1,-1,-1,-1,0.481,-1,-1,-1,-1,0.739,0.911,0.845,-1,-1,-1,-1,1.036,-1,-1,1.367,-1,-1,1.415,1.407,1.406,-1,-1,-1,-1,1.371,1.452,1.593,1.368,1.285,1.292,1.308,1.323,1.338,-1,1.359,1.3,1.17,1.196,1.208,-1,1.207,1.218,-1,1.248,1.249,1.234,1.278,1.285,-1,-1,1.219,-1,2.163,1.651,1.883,-1,-1,-1
Albania,ALB,Population growth (annual %),SP.POP.GROW,-1,3.120855371,3.056730503,2.953748762,2.880686426,2.754021238,2.63456388,2.630190345,2.84251071,2.896083388,2.550851178,2.422972017,2.494973107,2.362552224,2.297214176,2.30115381,2.208235255,2.213252179,2.075741895,1.98945702,2.047963861,2.002974306,2.113271783,2.120885334,2.103936618,2.055994609,1.933220811,1.997039956,1.886710529,2.687861989,1.799085593,-0.602809679,-0.606434726,-0.610165793,-0.613880507,-0.617703658,-0.621511399,-0.625430097,-0.629334393,-0.633352274,-0.637356834,-0.938470428,-0.299876697,-0.374149169,-0.417931378,-0.511790116,-0.630911245,-0.755718755,-0.767342959,-0.673894046,-0.496461963,-0.269017332,-0.16515104,-0.183211385,-0.207047,-0.291205787,-0.159880412,-0.091972294,-0.246732042,-0.426007367,-0.574206959,-0.926918062,-1.21579032,-1.148417638
Albania,ALB,Pupil-teacher ratio. primary,SE.PRM.ENRL.TC.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.75761,-1,-1,22.56784,21.75244,-1,21.49541,-1,-1,-1,-1,19.4078,20.17793,19.70208,19.86917,19.48298,19.12103,18.92294,18.61557,18.19844,17.94478,17.57287,-1,-1,-1,-1,-1
Albania,ALB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.40776699,92.14248298,95.05008839,93.90762256,95.68637402,93.98613906,95.72049482,96.17444529,96.32021922,97.32915822,96.14901632,95.30831099,93.95398609,97.85657051,97.5026757,98.71394452,98.31643736,97.48251748,100,99.98077662,99.98678647,98.59222143,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
Albania,ALB,Time to prepare and pay taxes (hours),IC.TAX.DURS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,364,364,364,368,368,360,371,357,357,357,357,255,255,252,252,-1,-1,-1,-1
Algeria,DZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96.4,97,97.4,97.8,98.1,98.4,98.6,98.8,99,99.1,99.2,99.3,99.4,99.4,99.5,99.6,99.6,99.7,99.7,99.7,99.7,99.7,99.7,-1
Algeria,DZA,Access to clean fuels and technologies for cooking. rural (% of rural population),EG.CFT.ACCS.RU.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92.5,93.3,94.2,95,95.45,95.9,96.4,96.8,97.1,97.4,97.7,97.9,98,98.3,98.4,98.5,98.7,98.7,98.8,98.8,98.9,98.9,98.9,-1
Algeria,DZA,Access to clean fuels and technologies for cooking. urban (% of urban population),EG.CFT.ACCS.UR.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.6,99.7,99.7,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100,100,99.9,100,100,99.9,100,99.9,99.9,99.9,99.9,-1
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98.6,98.6,98.6,98.6,98.6,98.6,98.7,98.7,99.3,98.8,98.9,99,98.8,99.2,99.3,99.4,99.4,99.5,99.6,99.5,99.7,99.8,100,-1
Algeria,DZA,Access to electricity. rural (% of rural population),EG.ELC.ACCS.RU.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.9,97.4,97.5,97.6,97.7,97.8,97.9,98.1,98.3,98.6,98.9,98.7,99.1,99.3,99.3,-1
Algeria,DZA,Access to electricity. urban (% of urban population),EG.ELC.ACCS.UR.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.5,99.4,99.4,99.3,99.3,99.3,99.4,99.4,100,99.5,99.6,99.7,99.3,99.8,99.9,99.9,99.9,99.9,99.9,99.8,99.9,100,100,-1
Algeria,DZA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.29,-1,-1,50.48,-1,-1,42.78,-1,-1,-1,44.1,-1,-1
Algeria,DZA,Account ownership at a financial institution or with a mobile-money-service provider. female (% of population ages 15+),FX.OWN.TOTL.FE.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.41,-1,-1,40.07,-1,-1,29.27,-1,-1,-1,31.19,-1,-1
Algeria,DZA,Account ownership at a financial institution or with a mobile-money-service provider. male (% of population ages 15+),FX.OWN.TOTL.MA.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.13,-1,-1,60.91,-1,-1,56.25,-1,-1,-1,56.83,-1,-1
Algeria,DZA,Adjusted net enrollment rate. primary (% of primary school age children),SE.PRM.TENR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.87061,71.78052,74.18978,76.1599,77.72608,78.77859,78.87035,79.98721,80.25392,79.92768,79.26301,80.29434,80.65069,81.81824,83.14107,84.25691,85.33525,85.87007,87.60795,88.70739,88.22298,88.16877,88.39232,87.9189,87.36391,-1,90.05305,90.74774,92.74897,93.90213,94.35822,95.08431,95.39817,95.64397,95.89073,97.26895,98.99715,98.92068,99.08721,-1,-1,-1,-1,-1,99.48537,99.6475,-1,-1,-1,-1,-1
Algeria,DZA,Adjusted net enrollment rate. primary. female (% of primary school age children),SE.PRM.TENR.FE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.79117,59.16065,61.62457,63.83371,66.02593,67.71829,68.4216,69.7613,70.31687,70.30168,70.15331,71.42914,72.31578,74.06331,75.81019,77.25058,78.69119,79.52591,81.62065,83.17855,83.2644,83.79624,84.39233,84.43281,84.29735,-1,88.10869,89.12297,91.21017,92.62485,93.235,94.01596,94.32878,94.53214,94.94972,96.48156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Adjusted net enrollment rate. primary. male (% of primary school age children),SE.PRM.TENR.MA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79.42281,83.84589,86.2003,87.94022,88.91038,89.35614,88.86889,89.77768,89.77075,89.15483,88.00073,88.80007,88.64711,89.25553,90.17259,90.97741,91.70887,91.9578,93.35622,94.01608,92.98404,92.36638,92.23078,91.26231,90.30376,-1,91.91566,92.3043,94.22397,95.12632,95.43476,96.10832,96.42319,96.70968,96.79279,98.02377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2548.07594,2409.368411,2570.864978,2500.206931,2471.088978,2584.317724,2845.595053,2430.614023,3127.717115,3568.220603,3632.09613,3739.643718,3681.862228,3718.183682,3208.397377,2660.319403,2509.333367,2536.816133,2456.212988,2330.884308,2224.561182,1999.099608,1971.76052,1912.41738,1870.839165,1868.810335,1962.758807,1923.377888,2266.206723,2234.126856,2251.95235,2423.344668,2543.435348,2770.683335,2958.416906,3119.439137,3288.328641,2950.718488,3291.722266,3378.923061,3611.343379,3570.898035,3474.389977,3359.117637,3446.83172,3434.76801,3364.826519,3307.609754,3051.067359,3122.585147,-1,-1
Algeria,DZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,-1,19.09150453,18.85176384,18.688018,18.54274606,18.54400564,18.54400564,18.57927398,18.55912064,18.55912064,18.56457884,19.07554981,19.06001495,18.60152661,18.61496217,18.37018314,18.48270592,18.40335217,18.40797064,18.39831384,18.40251245,16.44637954,16.41950843,16.49298412,16.63069856,16.3959962,16.24358662,16.28179398,16.2977487,16.27381662,16.23854829,16.21587579,16.31790204,16.31664245,16.6432944,16.64707315,16.64161495,16.66428745,16.72138856,16.68150176,16.80326148,16.84020926,16.73356454,16.7548515,17.27518537,17.3028962,17.29030037,17.32011051,17.34404259,17.37385273,17.37133356,17.37721162,17.38149,17.39553226,17.39526565,17.40592281,17.36553219,17.35501081,17.35656799,17.34700415,17.34700415,17.34700415,-1,-1
Algeria,DZA,Automated teller machines (ATMs) (per 100.000 adults),FB.ATM.TOTL.P5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.27,1.5,2.39,3.72,4.2,5.33,5.92,6.1,6.21,6.51,7.61,8.35,8.57,9.13,9.54,9.33,9.31,9.3,-1,-1
Algeria,DZA,Average working hours of children. working only. ages 7-14 (hours per week),SL.TLF.0714.WK.TM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Average working hours of children. working only. female. ages 7-14 (hours per week),SL.TLF.0714.WK.FE.TM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Average working hours of children. working only. male. ages 7-14 (hours per week),SL.TLF.0714.WK.MA.TM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Birth rate. crude (per 1.000 people),SP.DYN.CBRT.IN,48.722,48.634,48.68,48.593,48.392,48.021,47.628,47.374,47.108,46.988,46.8,46.515,46.156,45.86,45.66,45.404,44.91,44.311,43.915,43.64,43.703,43.088,42.255,41.088,39.865,38.71,36.859,35.242,33.679,32.386,30.762,30.031,29.513,28.43,27.211,24.758,22.745,21.154,20.017,19.68,19.543,19.433,19.421,19.959,20.534,21.166,21.831,22.65,23.413,24.051,24.458,24.815,25.382,25.236,25.404,25.405,25.166,24.755,24.074,23.298,22.431,21.524,20.572,-1
Algeria,DZA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.5,-1,-1,-1,-1,-1,-1,-1,92,-1,95.9,-1,-1,-1,95.2,-1,-1,-1,-1,-1,-1,96.6,-1,-1,-1,-1,-1,98.8,-1,-1,-1,-1
Algeria,DZA,Borrowers from commercial banks (per 1.000 adults),FB.CBK.BRWR.P3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.00100249,23.2793694,23.37431615,27.82836536,28.98412517,35.00413934,34.85522858,39.29088005,42.81468163,45.34203392,42.90348424,44.63391978,39.56318746,41.01081215,43.24780654,50.62408191,48.12932126,48.63594074,41.9247161,46.86481707
Algeria,DZA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.0222,22.3427,34.4162,46.4976,39.297,35.7084,46.3248,51.2879,56.5496,56.5163,56.6093,53.2286,54.8615,57.4238,60.5083,69.8076,72.6606,69.8027,70.4927,70.9362,67.9216,72.0113,79.9126,80.2019,77.6397,80.1802,79.0681,77.5132,77.6821,80.9082,83.5843,81.9745,86.4761,92.9116,92.4801,98.1717,103.1874,105.7929,110.6196,114.0045,116.3638,122.7114,137.2699,141.5458,151.9705,161.3282,157.9285,161.3702,170.4337,176.2355,167.6342,178.7964,177.0794,-1
Algeria,DZA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.378828443,1.583435215,2.383434946,3.144604706,2.593244827,2.27084893,2.807475839,2.993307184,3.207096837,3.110935163,3.020874012,2.750639141,2.743061833,2.776496074,2.828345766,3.154018869,3.17537121,2.959484486,2.907752657,2.850044398,2.661705582,2.755474163,2.987576446,2.931963927,2.779098805,2.815511555,2.727931634,2.629702757,2.595921866,2.66618265,2.716013952,2.627304875,2.73444842,2.898425852,2.844649981,2.978809462,3.086201678,3.113036681,3.199910488,3.239128883,3.245277879,3.357950451,3.684053298,3.724828112,3.920790539,4.079801019,3.915000668,3.922794101,4.065009935,4.126776287,3.857946436,4.047184695,3.943578663,-1
Algeria,DZA,Central government debt. total (% of GDP),GC.DOD.TOTL.GD.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.94643974,25.78395081,22.08135986,21.66633987,23.04789925,22.19440079,22.1093998,20.90167999,20.50457001,20.57041931,20.37372971,18.32337952,17.07196999,15.32229042,13.85865021,12.8621397,12.56925964,13.04792976,12.33510971,12.02657986,12.73180008,12.70090008,12.10077,12.07059002,11.24368954,-1,6.463659763,5.272749901,2.97668004,1.374469995,0.937269986,0.659929991,0.508390009,1.01899004,1.535230041,1.090209961,1.088559985,1.052880049,0.789669991,0.621420026,0.427540004,0.422010005,0.349510014,0.411570013,0.239820004,0.12782,0.123769999,0.301530004,0.196449995,0.628679991,0.975709975
Algeria,DZA,Children out of school. female (% of female primary school age),SE.PRM.UNER.FE.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.92213821,38.57894897,35.09962082,33.76332092,33.55649185,32.00205994,31.29865074,29.88849068,29.27866936,29.1427002,28.6273098,26.63171005,25.14063072,23.05879021,21.34211922,20.14665985,19.54464912,19.65435028,18.53196907,17.75181961,17.91418076,17.34597015,16.43400002,15.96191978,14.36744022,-1,7.95870018,6.370299816,3.891870022,1.973770022,1.336680055,0.958909988,0.961950004,1.664469957,2.138959885,1.662690043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Children out of school. male (% of male primary school age),SE.PRM.UNER.MA.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.61618996,13.64933968,9.704540253,10.30177021,13.31567955,13.11133957,13.5946703,12.56379986,12.3466301,12.57604027,12.64997005,10.50160027,9.431969643,7.95717001,6.700739861,5.868159771,5.850319862,6.680300236,6.35612011,6.497479916,7.722770214,8.208129883,7.907700062,8.30313015,8.248459816,-1,5.047369957,4.234350204,2.111759901,0.808539987,0.560329974,0.377950013,0.079300001,0.406489998,0.960659981,0.543910027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Community health workers (per 1.000 people),SH.MED.CMHW.P3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Compulsory education. duration (years),SE.COM.DURS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Algeria,DZA,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68.3,-1,-1,-1,-1,-1,81.5,-1,-1,-1,-1,-1,-1,89.1,-1,-1,-1,-1
Algeria,DZA,Current education expenditure. total (% of total expenditure in public institutions),SE.XPD.CTOT.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.48314667
Algeria,DZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.48903275,3.83787704,3.7300415,3.60104108,3.5440731,3.23516107,3.35510349,3.82141757,4.20188284,5.35939837,5.11716986,5.26748085,6.00050974,6.03576279,6.54721403,6.96321011,6.58904791,6.53307724,6.38729763,5.86751413,6.14268684,5.5283432,-1,-1
Algeria,DZA,Current health expenditure per capita. PPP (current international $),SH.XPD.CHEX.PP.CD,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,296.9282057,339.2931252,348.918426,363.2746807,377.5611987,371.333488,397.954399,473.5694058,534.2341453,684.341286,672.4534188,713.4293743,800.909964,790.96993,854.9435188,840.5858172,769.9584565,759.2412957,766.8586495,710.9958672,706.2013654,672.252513,-1,-1
Algeria,DZA,Death rate. crude (per 1.000 people),SP.DYN.CDRT.IN,23.785,23.723,25.046,22.615,22.917,23.106,23.215,22.953,22.684,22.381,21.882,21.276,20.542,19.79,18.903,18.065,17.495,16.631,15.661,14.615,13.583,12.285,10.959,9.727,8.556,7.579,6.818,6.447,5.972,5.884,5.731,5.629,5.617,5.629,5.758,5.69,5.188,5.201,5.288,5.131,5.037,4.987,4.932,5.016,4.95,4.943,4.947,4.945,4.91,4.735,4.754,4.713,4.767,4.673,4.555,4.437,4.472,4.542,4.482,4.392,5.398,4.546,4.329,-1
Algeria,DZA,Educational attainment. at least completed post-secondary. population 25+. male (%) (cumulative),SE.SEC.CUAT.PO.MA.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.659999847,-1,8.659999847,-1,-1,14.69999981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Educational attainment. at least completed post-secondary. population 25+. female (%) (cumulative),SE.SEC.CUAT.PO.FE.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.650000095,-1,7.389999866,-1,-1,8.800000191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Educational attainment. at least completed primary. population 25+ years. female (%) (cumulative),SE.PRM.CUAT.FE.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.790000021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.45999908,-1,39.54000092,-1,-1,40.63999939,-1,-1,-1,-1,-1,-1,-1,57.5232811,-1,-1,-1,-1
Algeria,DZA,Educational attainment. at least completed primary. population 25+ years. male (%) (cumulative),SE.PRM.CUAT.MA.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.570000172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54.65999985,-1,55,-1,-1,50.54000092,-1,-1,-1,-1,-1,-1,-1,70.42240143,-1,-1,-1,-1
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141.1028888,151.2491769,168.6677191,181.8709506,206.6813137,227.8716617,239.2292557,286.4005939,322.8934956,338.8052688,372.3253103,415.2480068,425.971991,448.9207718,472.7802338,489.9365906,459.0415347,485.8718498,526.6878127,536.6000585,537.9219064,565.6433606,553.6235638,556.4304206,565.4184831,576.0638551,580.9126744,624.0336568,658.7670639,689.2367578,714.7851262,736.1335584,791.523977,808.6081082,895.8423919,867.7413064,899.1041533,951.7034508,869.7001881,1020.070535,1126.957018,1242.063895,1283.610433,1368.621519,-1,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Electricity production from oil. gas and coal sources (% of total),EG.ELC.FOSL.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.19515478,79.67980296,73.2002851,83.80052151,90.96418733,90.81463991,94.19758412,95.4379562,95.47363509,96.39196968,95.50478998,94.90208599,97.70013701,95.9577893,94.73684211,98.07410831,96.07766075,98.68967492,98.52518925,99.16169896,98.31075238,98.91173575,98.18172453,99.16511593,99.02104996,99.34637358,99.65111411,99.07574585,99.18002989,99.78750197,99.74084507,99.79383681,99.10385175,99.1968,98.36355595,99.38113893,99.39240779,99.29664977,99.20521545,99.61953907,99.01999063,98.91631967,99.44898981,99.60462003,99.6773162,-1,-1,-1,-1,-1,-1,-1,-1
Algeria,DZA,Electricity production from renewable sources. excluding hydroelectric (% of total),EG.ELC.RNWX.ZS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111921858,-1,-1,-1,-1,-1,-1,-1,-1
